,seed,model,rmsd_gr,rmsd_i2,rank,plddt,trial,scale,asp,phe
1969,14,2,2.375358343,18.51434898,50,88.3,Abl1 M290L + L301I,256:512 First Replicate,59.10411835,59.10411835
1970,17,1,2.347725391,18.486063,51,88.3,Abl1 M290L + L301I,256:512 First Replicate,56.65993118,56.65993118
1971,8,1,2.360982656,18.47072792,52,88.3,Abl1 M290L + L301I,256:512 First Replicate,60.77101898,60.77101898
1972,9,5,2.239627361,18.48679352,53,88.3,Abl1 M290L + L301I,256:512 First Replicate,33.10803986,33.10803986
1973,30,1,2.358509779,18.36227798,54,88.2,Abl1 M290L + L301I,256:512 First Replicate,56.9052887,56.9052887
1974,9,1,2.366658926,18.40393257,55,88.2,Abl1 M290L + L301I,256:512 First Replicate,55.71714783,55.71714783
1975,2,2,2.373992205,18.52348709,56,88.2,Abl1 M290L + L301I,256:512 First Replicate,59.2759552,59.2759552
1976,5,1,2.287373066,18.40112114,57,88.1,Abl1 M290L + L301I,256:512 First Replicate,57.6639061,57.6639061
1977,31,3,2.426762104,18.20057678,58,88.1,Abl1 M290L + L301I,256:512 First Replicate,56.89092636,56.89092636
1978,8,5,2.397852659,18.54257011,59,88.1,Abl1 M290L + L301I,256:512 First Replicate,54.94770813,54.94770813
1979,10,1,2.364485264,18.39713097,60,88.1,Abl1 M290L + L301I,256:512 First Replicate,58.91513443,58.91513443
1980,26,5,2.319788218,18.43281364,61,88.1,Abl1 M290L + L301I,256:512 First Replicate,33.07057571,33.07057571
1981,10,2,2.358035803,18.44169998,62,88.1,Abl1 M290L + L301I,256:512 First Replicate,60.74995804,60.74995804
1982,13,1,2.292490959,18.31196976,63,88.1,Abl1 M290L + L301I,256:512 First Replicate,55.42116928,55.42116928
1983,11,3,2.42657733,18.30159378,64,88.1,Abl1 M290L + L301I,256:512 First Replicate,54.54921722,54.54921722
1984,14,5,2.399820805,18.48508072,65,88,Abl1 M290L + L301I,256:512 First Replicate,35.80223465,35.80223465
1985,25,1,2.309179068,18.38120079,66,88,Abl1 M290L + L301I,256:512 First Replicate,57.54129791,57.54129791
1986,25,2,2.391921759,18.45293808,67,87.9,Abl1 M290L + L301I,256:512 First Replicate,59.4952774,59.4952774
1987,18,3,2.460662842,18.29213715,68,87.9,Abl1 M290L + L301I,256:512 First Replicate,51.74494553,51.74494553
1988,6,2,2.330307007,18.42126083,69,87.9,Abl1 M290L + L301I,256:512 First Replicate,60.00046539,60.00046539
1989,17,2,2.354100466,18.41296577,70,87.9,Abl1 M290L + L301I,256:512 First Replicate,59.30689621,59.30689621
1990,26,2,2.336671829,18.41170311,71,87.9,Abl1 M290L + L301I,256:512 First Replicate,60.16245651,60.16245651
1991,14,3,2.430574656,18.39231491,72,87.8,Abl1 M290L + L301I,256:512 First Replicate,56.82069778,56.82069778
1992,1,2,2.308184624,18.38166046,73,87.8,Abl1 M290L + L301I,256:512 First Replicate,60.65576935,60.65576935
1993,2,3,2.378821373,18.34965706,74,87.8,Abl1 M290L + L301I,256:512 First Replicate,53.98743439,53.98743439
1994,18,2,2.370044708,18.37079811,75,87.7,Abl1 M290L + L301I,256:512 First Replicate,60.32110214,60.32110214
1995,24,4,2.269272327,18.35573578,76,87.7,Abl1 M290L + L301I,256:512 First Replicate,56.58288956,56.58288956
1996,6,1,2.303712368,18.3893795,77,87.7,Abl1 M290L + L301I,256:512 First Replicate,58.44608688,58.44608688
1997,25,5,2.295155525,18.53650856,78,87.7,Abl1 M290L + L301I,256:512 First Replicate,33.05459595,33.05459595
1998,3,1,2.377131939,18.39548302,79,87.7,Abl1 M290L + L301I,256:512 First Replicate,60.65166855,60.65166855
1999,14,1,2.412516356,18.42629433,80,87.6,Abl1 M290L + L301I,256:512 First Replicate,57.78888321,57.78888321
2000,2,5,2.624701262,18.48002815,81,87.6,Abl1 M290L + L301I,256:512 First Replicate,34.4342308,34.4342308
2001,20,2,2.389251232,18.57239151,82,87.5,Abl1 M290L + L301I,256:512 First Replicate,58.30863571,58.30863571
2002,20,1,2.425631523,18.40797234,83,87.5,Abl1 M290L + L301I,256:512 First Replicate,56.92299271,56.92299271
2003,22,3,2.328093767,18.21126938,84,87.5,Abl1 M290L + L301I,256:512 First Replicate,52.65496826,52.65496826
2004,28,2,2.335778952,18.54138756,85,87.5,Abl1 M290L + L301I,256:512 First Replicate,57.46718216,57.46718216
2005,2,1,2.362126112,18.43445969,86,87.5,Abl1 M290L + L301I,256:512 First Replicate,57.18077469,57.18077469
2006,31,1,2.360510349,18.29159737,87,87.4,Abl1 M290L + L301I,256:512 First Replicate,59.35686493,59.35686493
2007,22,1,2.390061378,18.45054817,88,87.4,Abl1 M290L + L301I,256:512 First Replicate,57.18701553,57.18701553
2008,1,1,2.295584917,18.36919785,89,87.3,Abl1 M290L + L301I,256:512 First Replicate,58.41773224,58.41773224
2009,11,1,2.339524984,18.43017197,90,87.2,Abl1 M290L + L301I,256:512 First Replicate,59.15166473,59.15166473
2010,29,1,2.417410135,18.39167213,91,87.1,Abl1 M290L + L301I,256:512 First Replicate,60.35253525,60.35253525
2011,24,5,2.333688974,18.38479233,92,87.1,Abl1 M290L + L301I,256:512 First Replicate,32.51498413,32.51498413
2012,23,5,2.351790905,18.49576569,93,87.1,Abl1 M290L + L301I,256:512 First Replicate,30.58516312,30.58516312
2013,6,3,2.295905828,18.1166954,94,87.1,Abl1 M290L + L301I,256:512 First Replicate,43.74077225,43.74077225
2014,12,1,2.381271839,18.36208344,95,87,Abl1 M290L + L301I,256:512 First Replicate,59.0793457,59.0793457
2015,20,4,2.345942974,18.40295601,96,87,Abl1 M290L + L301I,256:512 First Replicate,57.17700577,57.17700577
2016,18,1,2.356071234,18.28743172,97,87,Abl1 M290L + L301I,256:512 First Replicate,57.14867401,57.14867401
2017,16,1,2.551183939,18.35151672,98,87,Abl1 M290L + L301I,256:512 First Replicate,56.72890472,56.72890472
2018,19,4,2.28472662,18.23252296,99,86.9,Abl1 M290L + L301I,256:512 First Replicate,29.38331032,29.38331032
2019,11,5,9.143044472,14.44107914,100,86.8,Abl1 M290L + L301I,256:512 First Replicate,20.92339706,20.92339706
2020,30,5,9.001091003,14.44463539,101,86.8,Abl1 M290L + L301I,256:512 First Replicate,17.61723518,17.61723518
2021,10,4,2.314426661,18.26804543,102,86.8,Abl1 M290L + L301I,256:512 First Replicate,56.80382156,56.80382156
2022,28,1,2.369212151,18.32676315,103,86.8,Abl1 M290L + L301I,256:512 First Replicate,54.50623703,54.50623703
2023,16,2,2.902031183,18.51134491,104,86.6,Abl1 M290L + L301I,256:512 First Replicate,55.62660599,55.62660599
2024,16,4,8.818824768,14.49509335,105,86.6,Abl1 M290L + L301I,256:512 First Replicate,23.0019989,23.0019989
2025,24,3,10.70695114,13.11109447,106,86.6,Abl1 M290L + L301I,256:512 First Replicate,21.56421661,21.56421661
2026,25,3,2.386591434,18.32749748,107,86.5,Abl1 M290L + L301I,256:512 First Replicate,52.92021942,52.92021942
2027,30,4,2.358978271,18.34618568,108,86.5,Abl1 M290L + L301I,256:512 First Replicate,53.53712463,53.53712463
2028,15,3,2.449174404,18.29617882,109,86.4,Abl1 M290L + L301I,256:512 First Replicate,53.1884346,53.1884346
2029,12,5,9.102111816,14.18000984,110,86.4,Abl1 M290L + L301I,256:512 First Replicate,20.34898567,20.34898567
2030,21,5,2.797179222,18.57117653,111,86.4,Abl1 M290L + L301I,256:512 First Replicate,20.76431274,20.76431274
2031,23,2,2.965047836,18.47898293,112,86.4,Abl1 M290L + L301I,256:512 First Replicate,58.69467163,58.69467163
2032,4,1,2.393056154,18.32657051,113,86.4,Abl1 M290L + L301I,256:512 First Replicate,55.76145935,55.76145935
2033,29,3,14.46323013,7.395726204,114,86.4,Abl1 M290L + L301I,256:512 First Replicate,30.66314316,30.66314316
2034,27,5,2.344944715,18.44085121,115,86.4,Abl1 M290L + L301I,256:512 First Replicate,30.66511536,30.66511536
2035,30,3,10.05828762,14.00411987,116,86.3,Abl1 M290L + L301I,256:512 First Replicate,19.65856934,19.65856934
2036,26,4,2.799973488,18.22821999,117,86.3,Abl1 M290L + L301I,256:512 First Replicate,20.50880051,20.50880051
2037,27,1,2.320410013,18.35604286,118,86.3,Abl1 M290L + L301I,256:512 First Replicate,59.63348007,59.63348007
2038,9,3,14.11567783,7.484013081,119,86.2,Abl1 M290L + L301I,256:512 First Replicate,28.6499939,28.6499939
2039,5,5,2.275779963,18.45525169,120,86.1,Abl1 M290L + L301I,256:512 First Replicate,26.8918972,26.8918972
2040,22,5,9.165857315,14.2192955,121,86.1,Abl1 M290L + L301I,256:512 First Replicate,18.13335228,18.13335228
2041,7,4,4.001803398,17.43535423,122,86.1,Abl1 M290L + L301I,256:512 First Replicate,20.14443398,20.14443398
2042,24,1,2.316137314,18.26341057,123,86.1,Abl1 M290L + L301I,256:512 First Replicate,56.35390472,56.35390472
2043,26,1,2.376502752,18.338377,124,86.1,Abl1 M290L + L301I,256:512 First Replicate,56.1758728,56.1758728
2044,29,5,9.444163322,14.04955482,125,86.1,Abl1 M290L + L301I,256:512 First Replicate,20.29236221,20.29236221
2045,7,5,8.844069481,14.40509033,126,86,Abl1 M290L + L301I,256:512 First Replicate,20.30668449,20.30668449
2046,26,3,2.550835371,18.31313515,127,86,Abl1 M290L + L301I,256:512 First Replicate,56.44163513,56.44163513
2047,20,3,2.321437597,18.38002396,128,85.9,Abl1 M290L + L301I,256:512 First Replicate,51.13311386,51.13311386
2048,19,3,10.50435448,13.74143124,129,85.9,Abl1 M290L + L301I,256:512 First Replicate,20.35818672,20.35818672
2049,13,5,2.538541079,18.47917938,130,85.9,Abl1 M290L + L301I,256:512 First Replicate,22.61912727,22.61912727
2050,23,3,10.74633503,13.5305748,131,85.9,Abl1 M290L + L301I,256:512 First Replicate,17.01834488,17.01834488
2051,21,1,14.10052967,7.371197701,132,85.7,Abl1 M290L + L301I,256:512 First Replicate,52.37678146,52.37678146
2052,10,5,9.423206329,14.0854702,133,85.7,Abl1 M290L + L301I,256:512 First Replicate,17.0937252,17.0937252
2053,7,3,10.0878458,13.59768677,134,85.6,Abl1 M290L + L301I,256:512 First Replicate,18.07904434,18.07904434
2054,9,4,8.847499847,13.94622135,135,85.6,Abl1 M290L + L301I,256:512 First Replicate,19.42625427,19.42625427
2055,23,1,4.710305214,17.85737801,136,85.6,Abl1 M290L + L301I,256:512 First Replicate,54.01016617,54.01016617
2056,4,3,14.20361042,7.391659737,137,85.5,Abl1 M290L + L301I,256:512 First Replicate,22.40939522,22.40939522
2057,15,5,9.665903091,14.54486275,138,85.5,Abl1 M290L + L301I,256:512 First Replicate,17.43857002,17.43857002
2058,20,5,2.648537874,18.61491394,139,85.5,Abl1 M290L + L301I,256:512 First Replicate,28.87008858,28.87008858
2059,16,5,9.188918114,14.5009079,140,85.4,Abl1 M290L + L301I,256:512 First Replicate,21.00934029,21.00934029
2060,12,3,10.31773663,13.45847511,141,85.4,Abl1 M290L + L301I,256:512 First Replicate,20.43730927,20.43730927
2061,8,4,2.579518795,18.21380043,142,85.4,Abl1 M290L + L301I,256:512 First Replicate,49.6076355,49.6076355
2062,0,3,13.71505547,7.49475956,143,85.4,Abl1 M290L + L301I,256:512 First Replicate,28.30334091,28.30334091
2063,13,3,13.05484962,9.462213516,144,85.4,Abl1 M290L + L301I,256:512 First Replicate,22.65530968,22.65530968
2064,0,5,9.121024132,15.73944569,145,85.4,Abl1 M290L + L301I,256:512 First Replicate,22.32481956,22.32481956
2065,17,3,10.42901611,13.26394463,146,85.2,Abl1 M290L + L301I,256:512 First Replicate,19.38699341,19.38699341
2066,28,3,10.56233788,12.86960602,147,85.2,Abl1 M290L + L301I,256:512 First Replicate,15.70853329,15.70853329
2067,10,3,10.61530781,13.64070988,148,85.1,Abl1 M290L + L301I,256:512 First Replicate,18.70415878,18.70415878
2068,1,5,2.243311405,18.18690872,149,85.1,Abl1 M290L + L301I,256:512 First Replicate,24.92735672,24.92735672
2069,5,3,11.54666996,13.46354198,150,85.1,Abl1 M290L + L301I,256:512 First Replicate,26.89962006,26.89962006
2070,28,5,2.24572897,18.28866577,151,85,Abl1 M290L + L301I,256:512 First Replicate,17.83119202,17.83119202
2071,16,3,9.559567451,14.20701694,152,84.8,Abl1 M290L + L301I,256:512 First Replicate,21.95172119,21.95172119
2072,23,4,2.975978374,18.13353157,153,84.8,Abl1 M290L + L301I,256:512 First Replicate,46.96301651,46.96301651
2073,21,3,13.03771782,9.280741692,154,84.6,Abl1 M290L + L301I,256:512 First Replicate,17.75185966,17.75185966
2074,7,2,8.099359512,15.10445595,155,84.3,Abl1 M290L + L301I,256:512 First Replicate,18.93359756,18.93359756
2075,21,2,9.455112457,14.5157938,156,84.3,Abl1 M290L + L301I,256:512 First Replicate,19.44001007,19.44001007
2076,4,5,4.856675148,18.06369781,157,84.2,Abl1 M290L + L301I,256:512 First Replicate,21.55552864,21.55552864
2077,1,3,9.226297379,14.48919868,158,84.2,Abl1 M290L + L301I,256:512 First Replicate,24.14801216,24.14801216
2078,27,3,2.683314085,18.16630173,159,84.2,Abl1 M290L + L301I,256:512 First Replicate,23.05041122,23.05041122
2079,8,3,10.14645386,14.15047932,160,83.8,Abl1 M290L + L301I,256:512 First Replicate,22.37837791,22.37837791
2080,55,4,2.302860022,18.5102272,1,90.5,Abl1 M290L + L301I,256:512 Second Replicate,59.22158051,59.22158051
2081,57,4,2.300206423,18.52551651,2,90.2,Abl1 M290L + L301I,256:512 Second Replicate,60.44490051,60.44490051
2082,57,5,2.289512634,18.5227108,3,90.1,Abl1 M290L + L301I,256:512 Second Replicate,56.47872543,56.47872543
2083,58,4,2.342525721,18.48498917,4,90,Abl1 M290L + L301I,256:512 Second Replicate,61.41417313,61.41417313
2084,58,5,2.265429735,18.48182297,5,89.9,Abl1 M290L + L301I,256:512 Second Replicate,34.22505569,34.22505569
2085,49,4,2.330348015,18.47649384,6,89.9,Abl1 M290L + L301I,256:512 Second Replicate,61.1229248,61.1229248
2086,41,4,2.301200628,18.56529045,7,89.9,Abl1 M290L + L301I,256:512 Second Replicate,62.37382126,62.37382126
2087,55,5,2.472176075,18.45241547,8,89.8,Abl1 M290L + L301I,256:512 Second Replicate,32.86776352,32.86776352
2088,60,4,2.348589659,18.50203133,9,89.6,Abl1 M290L + L301I,256:512 Second Replicate,61.32307816,61.32307816
2089,54,4,2.417696238,18.54883575,10,89.6,Abl1 M290L + L301I,256:512 Second Replicate,62.27483749,62.27483749
2090,63,4,2.362319231,18.48783684,11,89.5,Abl1 M290L + L301I,256:512 Second Replicate,61.25919342,61.25919342
2091,35,4,2.267288208,18.50104523,12,89.4,Abl1 M290L + L301I,256:512 Second Replicate,63.73816299,63.73816299
2092,56,4,2.313722849,18.50796509,13,89.4,Abl1 M290L + L301I,256:512 Second Replicate,60.74505234,60.74505234
2093,58,1,2.304602861,18.4353714,14,89.3,Abl1 M290L + L301I,256:512 Second Replicate,60.30649185,60.30649185
2094,33,4,2.306779623,18.42933273,15,89.3,Abl1 M290L + L301I,256:512 Second Replicate,62.15058899,62.15058899
2095,58,2,2.30577898,18.45252228,16,89.3,Abl1 M290L + L301I,256:512 Second Replicate,61.87668991,61.87668991
2096,54,2,2.465171337,18.51512146,17,89.2,Abl1 M290L + L301I,256:512 Second Replicate,60.85332489,60.85332489
2097,42,2,2.351513624,18.46162415,18,89.2,Abl1 M290L + L301I,256:512 Second Replicate,60.92614746,60.92614746
2098,63,2,2.308183432,18.42446518,19,89.1,Abl1 M290L + L301I,256:512 Second Replicate,60.32741928,60.32741928
2099,57,2,2.31397438,18.47290611,20,89.1,Abl1 M290L + L301I,256:512 Second Replicate,62.13650513,62.13650513
2100,41,1,2.391750097,18.46463013,21,89,Abl1 M290L + L301I,256:512 Second Replicate,58.89022064,58.89022064
2101,43,2,2.51140976,18.54427147,22,89,Abl1 M290L + L301I,256:512 Second Replicate,59.9773941,59.9773941
2102,40,2,2.341136694,18.55866814,23,89,Abl1 M290L + L301I,256:512 Second Replicate,62.1879921,62.1879921
2103,51,1,2.389278173,18.3619194,24,88.9,Abl1 M290L + L301I,256:512 Second Replicate,60.57761765,60.57761765
2104,38,2,2.361584425,18.52955627,25,88.9,Abl1 M290L + L301I,256:512 Second Replicate,62.03078842,62.03078842
2105,36,4,2.317877769,18.41184807,26,88.8,Abl1 M290L + L301I,256:512 Second Replicate,63.21643448,63.21643448
2106,60,5,2.345128775,18.52592468,27,88.8,Abl1 M290L + L301I,256:512 Second Replicate,34.30709839,34.30709839
2107,51,2,2.383734703,18.48131752,28,88.7,Abl1 M290L + L301I,256:512 Second Replicate,61.32522202,61.32522202
2108,36,5,2.265129566,18.50941658,29,88.7,Abl1 M290L + L301I,256:512 Second Replicate,35.87277222,35.87277222
2109,56,2,2.330825806,18.48955917,30,88.6,Abl1 M290L + L301I,256:512 Second Replicate,62.25496674,62.25496674
2110,61,4,2.318436146,18.49220848,31,88.6,Abl1 M290L + L301I,256:512 Second Replicate,61.66446304,61.66446304
2111,47,2,2.333837509,18.52131462,32,88.6,Abl1 M290L + L301I,256:512 Second Replicate,58.24393082,58.24393082
2112,36,2,2.313519716,18.4927845,33,88.6,Abl1 M290L + L301I,256:512 Second Replicate,62.93085098,62.93085098
2113,53,4,2.416492462,18.48430252,34,88.6,Abl1 M290L + L301I,256:512 Second Replicate,63.23878098,63.23878098
2114,55,2,2.29696703,18.46957779,35,88.6,Abl1 M290L + L301I,256:512 Second Replicate,58.19032288,58.19032288
2115,48,4,2.415931225,18.48988914,36,88.5,Abl1 M290L + L301I,256:512 Second Replicate,59.8926506,59.8926506
2116,63,5,2.299771309,18.42736244,37,88.5,Abl1 M290L + L301I,256:512 Second Replicate,34.04648209,34.04648209
2117,51,5,2.38666749,18.46578026,38,88.5,Abl1 M290L + L301I,256:512 Second Replicate,35.40340042,35.40340042
2118,41,2,2.393811941,18.50533676,39,88.5,Abl1 M290L + L301I,256:512 Second Replicate,63.33671188,63.33671188
2119,39,2,2.335339308,18.54654694,40,88.5,Abl1 M290L + L301I,256:512 Second Replicate,62.64237595,62.64237595
2120,40,5,2.486592293,18.66653633,41,88.4,Abl1 M290L + L301I,256:512 Second Replicate,35.24638367,35.24638367
2121,40,1,2.307779074,18.45841599,42,88.4,Abl1 M290L + L301I,256:512 Second Replicate,60.66982651,60.66982651
2122,54,1,2.4603374,18.41975021,43,88.4,Abl1 M290L + L301I,256:512 Second Replicate,59.92140579,59.92140579
2123,48,2,2.426127911,18.46994209,44,88.4,Abl1 M290L + L301I,256:512 Second Replicate,58.67517853,58.67517853
2124,38,1,2.354690075,18.51471901,45,88.4,Abl1 M290L + L301I,256:512 Second Replicate,58.1718483,58.1718483
2125,45,2,2.360230446,18.53126717,46,88.4,Abl1 M290L + L301I,256:512 Second Replicate,59.80378342,59.80378342
2126,35,2,2.383642435,18.42925072,47,88.4,Abl1 M290L + L301I,256:512 Second Replicate,60.13130569,60.13130569
2127,42,5,2.403468132,18.52418518,48,88.4,Abl1 M290L + L301I,256:512 Second Replicate,32.69338608,32.69338608
2128,52,2,2.353247404,18.46941185,49,88.3,Abl1 M290L + L301I,256:512 Second Replicate,57.45957947,57.45957947
2129,46,4,2.349616528,18.55419159,50,88.3,Abl1 M290L + L301I,256:512 Second Replicate,59.82127762,59.82127762
2130,62,2,2.347233295,18.61434364,51,88.3,Abl1 M290L + L301I,256:512 Second Replicate,58.00848389,58.00848389
2131,50,2,2.397036076,18.47201157,52,88.2,Abl1 M290L + L301I,256:512 Second Replicate,59.60477829,59.60477829
2132,62,4,2.363875389,18.50355148,53,88.2,Abl1 M290L + L301I,256:512 Second Replicate,60.60860443,60.60860443
2133,51,4,2.310868502,18.36359406,54,88.2,Abl1 M290L + L301I,256:512 Second Replicate,60.52779007,60.52779007
2134,37,2,2.369793653,18.49625397,55,88.2,Abl1 M290L + L301I,256:512 Second Replicate,63.03750992,63.03750992
2135,55,1,2.347676277,18.44359016,56,88.2,Abl1 M290L + L301I,256:512 Second Replicate,56.9899025,56.9899025
2136,42,4,2.373696327,18.38716507,57,88.2,Abl1 M290L + L301I,256:512 Second Replicate,60.73160934,60.73160934
2137,36,1,2.324005365,18.46475792,58,88.1,Abl1 M290L + L301I,256:512 Second Replicate,62.95599747,62.95599747
2138,49,2,2.354424477,18.54520607,59,88.1,Abl1 M290L + L301I,256:512 Second Replicate,60.26196671,60.26196671
2139,44,2,2.355166674,18.5263195,60,88.1,Abl1 M290L + L301I,256:512 Second Replicate,59.09719467,59.09719467
2140,32,1,2.284760237,18.46868896,61,88.1,Abl1 M290L + L301I,256:512 Second Replicate,61.34481049,61.34481049
2141,60,2,2.357680559,18.52574348,62,88.1,Abl1 M290L + L301I,256:512 Second Replicate,57.63523483,57.63523483
2142,57,1,2.287996769,18.43946838,63,88.1,Abl1 M290L + L301I,256:512 Second Replicate,59.57173538,59.57173538
2143,38,5,2.306938887,18.47182465,64,88.1,Abl1 M290L + L301I,256:512 Second Replicate,33.72755814,33.72755814
2144,33,2,2.303925037,18.49438095,65,88,Abl1 M290L + L301I,256:512 Second Replicate,60.81545639,60.81545639
2145,50,4,2.382769823,18.47169685,66,88,Abl1 M290L + L301I,256:512 Second Replicate,57.01394653,57.01394653
2146,40,4,2.268293619,18.48940086,67,87.9,Abl1 M290L + L301I,256:512 Second Replicate,52.0884819,52.0884819
2147,34,2,2.341072559,18.39575577,68,87.9,Abl1 M290L + L301I,256:512 Second Replicate,59.44087601,59.44087601
2148,61,2,2.390244007,18.57812881,69,87.9,Abl1 M290L + L301I,256:512 Second Replicate,61.82663345,61.82663345
2149,53,2,2.35882926,18.44273186,70,87.9,Abl1 M290L + L301I,256:512 Second Replicate,59.73425293,59.73425293
2150,33,1,2.32743454,18.36685371,71,87.8,Abl1 M290L + L301I,256:512 Second Replicate,60.27118683,60.27118683
2151,44,1,2.335694313,18.5206089,72,87.8,Abl1 M290L + L301I,256:512 Second Replicate,59.38615036,59.38615036
2152,45,4,2.390558481,18.54701424,73,87.8,Abl1 M290L + L301I,256:512 Second Replicate,55.34108353,55.34108353
2153,49,5,3.380022526,18.62537384,74,87.6,Abl1 M290L + L301I,256:512 Second Replicate,33.57969666,33.57969666
2154,49,3,2.346580505,18.32291412,75,87.6,Abl1 M290L + L301I,256:512 Second Replicate,54.16638947,54.16638947
2155,56,1,2.367362261,18.39093781,76,87.5,Abl1 M290L + L301I,256:512 Second Replicate,56.35536575,56.35536575
2156,46,3,2.402731657,18.33366776,77,87.5,Abl1 M290L + L301I,256:512 Second Replicate,54.07887268,54.07887268
2157,45,1,2.386190414,18.51563454,78,87.4,Abl1 M290L + L301I,256:512 Second Replicate,59.66456604,59.66456604
2158,43,1,2.472156286,18.49829102,79,87.4,Abl1 M290L + L301I,256:512 Second Replicate,57.62899017,57.62899017
2159,61,1,2.37618041,18.46648788,80,87.4,Abl1 M290L + L301I,256:512 Second Replicate,60.89421844,60.89421844
2160,33,5,2.356850386,18.55433273,81,87.4,Abl1 M290L + L301I,256:512 Second Replicate,34.31004333,34.31004333
2161,49,1,2.326890469,18.44724464,82,87.4,Abl1 M290L + L301I,256:512 Second Replicate,56.86920929,56.86920929
2162,34,5,8.54886055,14.38430882,83,87.4,Abl1 M290L + L301I,256:512 Second Replicate,19.28241158,19.28241158
2163,63,1,2.389966011,18.37229729,84,87.4,Abl1 M290L + L301I,256:512 Second Replicate,58.76203156,58.76203156
2164,37,4,2.32840848,18.43021393,85,87.4,Abl1 M290L + L301I,256:512 Second Replicate,55.63725662,55.63725662
2165,35,5,2.430443764,18.49995422,86,87.4,Abl1 M290L + L301I,256:512 Second Replicate,35.06565475,35.06565475
2166,47,1,2.302363157,18.44636154,87,87.3,Abl1 M290L + L301I,256:512 Second Replicate,57.24448013,57.24448013
2167,55,3,14.25511456,7.459660053,88,87.2,Abl1 M290L + L301I,256:512 Second Replicate,31.01292801,31.01292801
2168,47,3,2.488464594,18.34754562,89,87.2,Abl1 M290L + L301I,256:512 Second Replicate,54.37866592,54.37866592
2169,45,3,2.480989695,18.34669685,90,87.2,Abl1 M290L + L301I,256:512 Second Replicate,52.92013931,52.92013931
2170,52,5,2.456336737,18.40406036,91,87.2,Abl1 M290L + L301I,256:512 Second Replicate,31.45134354,31.45134354
2171,48,1,2.391262531,18.32282066,92,87.1,Abl1 M290L + L301I,256:512 Second Replicate,56.77069473,56.77069473
2172,62,1,2.31789422,18.47605133,93,87.1,Abl1 M290L + L301I,256:512 Second Replicate,60.56103516,60.56103516
2173,32,4,2.191227913,18.21803665,94,87.1,Abl1 M290L + L301I,256:512 Second Replicate,51.74132538,51.74132538
2174,39,1,2.369573116,18.57722664,95,87.1,Abl1 M290L + L301I,256:512 Second Replicate,60.06705475,60.06705475
2175,52,4,2.215691805,18.20183563,96,87.1,Abl1 M290L + L301I,256:512 Second Replicate,49.82330322,49.82330322
2176,43,4,3.701745749,18.53618813,97,87.1,Abl1 M290L + L301I,256:512 Second Replicate,59.5422821,59.5422821
2177,44,4,9.112466812,13.47661495,98,87,Abl1 M290L + L301I,256:512 Second Replicate,21.33267403,21.33267403
2178,56,5,2.429751635,18.57257271,99,86.8,Abl1 M290L + L301I,256:512 Second Replicate,32.93013382,32.93013382
2179,61,5,2.826135635,18.54903793,100,86.8,Abl1 M290L + L301I,256:512 Second Replicate,33.72672272,33.72672272
2180,46,2,2.511738539,18.64055443,101,86.8,Abl1 M290L + L301I,256:512 Second Replicate,55.31281662,55.31281662
2181,59,4,8.953368187,14.20836449,102,86.7,Abl1 M290L + L301I,256:512 Second Replicate,21.66326332,21.66326332
2182,34,4,2.366571426,18.34955788,103,86.6,Abl1 M290L + L301I,256:512 Second Replicate,30.28604507,30.28604507
2183,33,3,2.439221382,18.24381256,104,86.6,Abl1 M290L + L301I,256:512 Second Replicate,54.90357208,54.90357208
2184,53,5,2.385930777,18.51490784,105,86.6,Abl1 M290L + L301I,256:512 Second Replicate,34.34600067,34.34600067
2185,50,1,2.379248381,18.35158157,106,86.6,Abl1 M290L + L301I,256:512 Second Replicate,53.97092819,53.97092819
2186,37,1,2.343449116,18.34332275,107,86.5,Abl1 M290L + L301I,256:512 Second Replicate,59.23831177,59.23831177
2187,51,3,2.404808998,17.97543716,108,86.5,Abl1 M290L + L301I,256:512 Second Replicate,29.21086502,29.21086502
2188,34,1,2.435941935,18.33901978,109,86.4,Abl1 M290L + L301I,256:512 Second Replicate,56.1202507,56.1202507
2189,39,5,8.962013245,14.60806656,110,86.4,Abl1 M290L + L301I,256:512 Second Replicate,18.38534355,18.38534355
2190,46,1,2.412293196,18.30632591,111,86.4,Abl1 M290L + L301I,256:512 Second Replicate,56.71446991,56.71446991
2191,38,4,2.427625656,18.28094292,112,86.4,Abl1 M290L + L301I,256:512 Second Replicate,46.0391655,46.0391655
2192,39,4,8.798460007,14.50046539,113,86.2,Abl1 M290L + L301I,256:512 Second Replicate,20.08399582,20.08399582
2193,41,3,2.384998083,18.17195511,114,86.1,Abl1 M290L + L301I,256:512 Second Replicate,27.62577248,27.62577248
2194,42,3,2.728103638,18.33629799,115,86.1,Abl1 M290L + L301I,256:512 Second Replicate,52.29898834,52.29898834
2195,62,3,10.41005993,13.35151863,116,86.1,Abl1 M290L + L301I,256:512 Second Replicate,23.29972649,23.29972649
2196,61,3,3.550984144,18.33566475,117,86.1,Abl1 M290L + L301I,256:512 Second Replicate,51.48864746,51.48864746
2197,47,5,2.982310057,18.63949394,118,86,Abl1 M290L + L301I,256:512 Second Replicate,32.66212082,32.66212082
2198,35,1,2.448274374,18.14717484,119,86,Abl1 M290L + L301I,256:512 Second Replicate,59.2774353,59.2774353
2199,59,1,2.315253973,18.35317802,120,86,Abl1 M290L + L301I,256:512 Second Replicate,57.97120285,57.97120285
