,seed,model,rmsd_gr,rmsd_i2,rank,plddt,trial,scale,asp,phe
538,29,4,0.700564623,17.9397583,59,90.4,Anc-AS,256:512 First Replicate,56.61598206,-129.9468689
539,15,1,0.513506293,18.04224777,60,90.4,Anc-AS,256:512 First Replicate,58.8272438,-129.7080078
540,8,2,0.313045084,18.1409874,61,90.2,Anc-AS,256:512 First Replicate,57.03864288,-131.250061
541,21,2,0.722527266,18.14930344,62,90.2,Anc-AS,256:512 First Replicate,56.64405823,-131.1781158
542,31,2,0.679402709,18.03201675,63,90.2,Anc-AS,256:512 First Replicate,59.19987106,-131.3131561
543,2,5,0.950026333,18.05801964,64,90.2,Anc-AS,256:512 First Replicate,31.18348885,-128.1998596
544,26,1,0.527714491,18.11782646,65,90.2,Anc-AS,256:512 First Replicate,54.54752731,-130.7819824
545,12,2,1.359237552,18.14047623,66,90.2,Anc-AS,256:512 First Replicate,57.96375275,-130.0910187
546,11,1,0.486045539,18.05371857,67,90.1,Anc-AS,256:512 First Replicate,54.17110062,-128.5200348
547,27,1,0.339254618,18.06954575,68,90.1,Anc-AS,256:512 First Replicate,55.85147858,-132.4335175
548,22,5,0.592192292,18.07588959,69,90,Anc-AS,256:512 First Replicate,29.07613182,-128.9281464
549,24,2,0.451211035,18.09045982,70,90,Anc-AS,256:512 First Replicate,59.43889618,-128.8646088
550,7,1,0.497022033,17.97592545,71,90,Anc-AS,256:512 First Replicate,57.21294403,-129.9867249
551,28,5,0.892234147,17.98827934,72,90,Anc-AS,256:512 First Replicate,31.91287994,-128.8042297
552,7,4,2.420633316,17.75175667,73,90,Anc-AS,256:512 First Replicate,58.80265427,-127.2830582
553,20,2,0.418358117,18.17073059,74,89.9,Anc-AS,256:512 First Replicate,58.34332657,-130.1508789
554,0,3,0.63059926,17.95023346,75,89.9,Anc-AS,256:512 First Replicate,54.47254181,-128.4431305
555,5,1,2.002700567,17.90645218,76,89.8,Anc-AS,256:512 First Replicate,56.03849792,-130.0176239
556,17,2,0.579831362,18.03443718,77,89.8,Anc-AS,256:512 First Replicate,60.17981339,-128.8603973
557,10,1,0.565317214,17.98004532,78,89.8,Anc-AS,256:512 First Replicate,54.55281448,-132.1354675
558,7,5,1.016898036,17.93651581,79,89.8,Anc-AS,256:512 First Replicate,29.770298,-128.551239
559,21,4,2.690671206,18.11764908,80,89.7,Anc-AS,256:512 First Replicate,55.35157776,-129.9136658
560,3,3,0.866863668,17.90841866,81,89.7,Anc-AS,256:512 First Replicate,50.89797592,-128.7097778
561,24,1,0.667393804,18.01989746,82,89.7,Anc-AS,256:512 First Replicate,58.75992584,-129.4190521
562,10,5,0.76786226,18.00693321,83,89.6,Anc-AS,256:512 First Replicate,30.32941818,-128.1551056
563,3,5,1.397292376,17.96568298,84,89.6,Anc-AS,256:512 First Replicate,30.0913372,-125.51474
564,1,1,0.4678379,17.93243027,85,89.6,Anc-AS,256:512 First Replicate,55.98294449,-131.1672821
565,4,1,1.837058783,18.18463898,86,89.6,Anc-AS,256:512 First Replicate,54.11002731,-129.9787903
566,6,1,0.471809447,18.02868271,87,89.6,Anc-AS,256:512 First Replicate,56.26633835,-132.8080597
567,10,3,0.75361073,17.76040077,88,89.6,Anc-AS,256:512 First Replicate,54.24560547,-128.3748169
568,15,5,0.7366907,18.24726105,89,89.6,Anc-AS,256:512 First Replicate,31.8834877,-127.2562485
569,17,1,0.916435957,17.82110977,90,89.6,Anc-AS,256:512 First Replicate,58.91105652,-127.4475174
570,18,5,3.408843756,17.43155098,91,89.6,Anc-AS,256:512 First Replicate,29.35606003,-128.0559082
571,31,1,0.860204697,17.92684364,92,89.6,Anc-AS,256:512 First Replicate,55.9221611,-131.3445129
572,23,1,1.521270037,17.95024681,93,89.6,Anc-AS,256:512 First Replicate,57.72432709,-128.9183655
573,19,5,3.827023029,17.39223099,94,89.6,Anc-AS,256:512 First Replicate,30.54539871,-125.8542786
574,12,1,1.852960229,18.0625782,95,89.6,Anc-AS,256:512 First Replicate,56.54782104,-130.7392731
575,4,4,3.699191093,17.05878448,96,89.6,Anc-AS,256:512 First Replicate,56.40082169,-129.3731842
576,13,1,0.432688773,17.99326324,97,89.6,Anc-AS,256:512 First Replicate,57.40498734,-127.670784
577,0,2,0.548624754,18.15541649,98,89.6,Anc-AS,256:512 First Replicate,57.09121704,-127.0577087
578,6,5,2.349942684,17.97678375,99,89.5,Anc-AS,256:512 First Replicate,31.89127731,-127.1626205
579,14,5,4.523130417,16.8441925,100,89.4,Anc-AS,256:512 First Replicate,27.90176582,-129.4817657
580,13,3,0.64491111,17.85869598,101,89.4,Anc-AS,256:512 First Replicate,55.80938721,-127.4593887
581,4,2,1.210180998,18.09647942,102,89.4,Anc-AS,256:512 First Replicate,56.33544922,-131.2792969
582,11,5,1.856274843,17.88625908,103,89.4,Anc-AS,256:512 First Replicate,31.2090435,-127.2178345
583,29,1,0.602279782,17.99356842,104,89.4,Anc-AS,256:512 First Replicate,55.07410049,-133.5048218
584,2,3,0.82330358,17.87014961,105,89.4,Anc-AS,256:512 First Replicate,51.77484512,-131.4076996
585,20,1,0.487428427,18.05878448,106,89.4,Anc-AS,256:512 First Replicate,56.33702087,-130.6091614
586,13,5,0.773080528,18.09072685,107,89.4,Anc-AS,256:512 First Replicate,31.80470848,-126.6690826
587,17,4,4.487836838,16.79512215,108,89.4,Anc-AS,256:512 First Replicate,60.09407425,-127.6452789
588,30,5,0.491514951,18.04879761,109,89.3,Anc-AS,256:512 First Replicate,28.57578468,-128.2766113
589,25,3,0.801477671,17.84650803,110,89.3,Anc-AS,256:512 First Replicate,51.28804398,-132.6210175
590,26,5,4.218076706,17.29470634,111,89.2,Anc-AS,256:512 First Replicate,30.57157516,-127.7893677
591,27,5,2.244986773,18.10252571,112,89.2,Anc-AS,256:512 First Replicate,28.86712837,-131.8618927
592,9,3,1.211906433,17.84436989,113,89.2,Anc-AS,256:512 First Replicate,51.17158127,-133.5083771
593,24,5,3.075944424,17.754776,114,89.2,Anc-AS,256:512 First Replicate,33.18546295,-124.7984009
594,0,5,3.030495882,17.75059509,115,89.2,Anc-AS,256:512 First Replicate,30.07488441,-125.1322632
595,9,5,3.306227922,18.14051819,116,89.2,Anc-AS,256:512 First Replicate,25.89108658,-129.9241333
596,28,1,1.625052452,18.16895676,117,89.1,Anc-AS,256:512 First Replicate,57.34917831,-128.8827972
597,18,3,0.875956357,17.74720573,118,89.1,Anc-AS,256:512 First Replicate,51.5422287,-132.3450317
598,5,3,0.849474251,17.84721184,119,89.1,Anc-AS,256:512 First Replicate,53.22309875,-128.5140228
599,16,2,1.73789835,18.08483887,120,89.1,Anc-AS,256:512 First Replicate,52.49568558,-129.5279388
600,12,5,4.029450417,17.0480938,121,89.1,Anc-AS,256:512 First Replicate,31.42626762,-126.7244492
601,18,1,0.849341989,17.77058029,122,89.1,Anc-AS,256:512 First Replicate,55.36751556,-130.2843628
602,5,5,3.497093201,17.88377762,123,89.1,Anc-AS,256:512 First Replicate,32.16396332,-125.8982849
603,30,3,0.579928875,17.87355232,124,89.1,Anc-AS,256:512 First Replicate,51.33330917,-129.2637329
604,19,3,3.69939971,17.75521088,125,89,Anc-AS,256:512 First Replicate,53.6992569,-129.939743
605,21,1,1.356485248,18.05076218,126,89,Anc-AS,256:512 First Replicate,53.29853058,-130.4465485
606,25,5,3.905987978,17.48882866,127,89,Anc-AS,256:512 First Replicate,28.28718758,-131.5569305
607,23,5,2.545627356,17.88039589,128,89,Anc-AS,256:512 First Replicate,31.57946777,-125.1081543
608,23,3,1.445042849,17.62498093,129,88.9,Anc-AS,256:512 First Replicate,56.26066589,-127.9587708
609,8,5,4.108558655,17.32580185,130,88.9,Anc-AS,256:512 First Replicate,31.57294464,-129.2700958
610,30,1,0.412037641,18.03467941,131,88.9,Anc-AS,256:512 First Replicate,51.21471024,-130.9960175
611,26,3,4.837835312,16.5161972,132,88.8,Anc-AS,256:512 First Replicate,49.44996643,-128.0867462
612,29,5,2.709221125,17.84296799,133,88.8,Anc-AS,256:512 First Replicate,28.31324959,-128.8257294
613,21,5,2.703845501,18.30485344,134,88.8,Anc-AS,256:512 First Replicate,28.3018055,-128.2484589
614,31,5,3.44567275,17.53873444,135,88.8,Anc-AS,256:512 First Replicate,28.19948959,-131.3022308
615,4,5,4.206375122,17.37200928,136,88.7,Anc-AS,256:512 First Replicate,17.12257385,-134.5113983
616,20,5,10.91898727,12.35428047,137,88.7,Anc-AS,256:512 First Replicate,17.6997242,-139.1967468
617,16,1,2.227477312,17.98709297,138,88.7,Anc-AS,256:512 First Replicate,51.65299988,-127.6162643
618,12,3,3.328332424,17.94120216,139,88.7,Anc-AS,256:512 First Replicate,51.87646103,-130.2695465
619,31,3,1.514610171,17.52753639,140,88.6,Anc-AS,256:512 First Replicate,52.85678864,-128.3302612
620,8,1,0.638566554,17.89106941,141,88.6,Anc-AS,256:512 First Replicate,56.2439003,-129.4874725
621,8,3,2.30120182,17.57810974,142,88.6,Anc-AS,256:512 First Replicate,51.08343506,-129.3232727
622,11,3,2.475112677,17.74464226,143,88.6,Anc-AS,256:512 First Replicate,52.09963226,-128.678009
623,27,3,3.04505229,17.89917374,144,88.6,Anc-AS,256:512 First Replicate,50.20992279,-133.3413849
624,17,5,10.65546036,14.31881046,145,88.5,Anc-AS,256:512 First Replicate,28.07193375,-126.2790375
625,15,3,0.772169352,17.93243217,146,88.5,Anc-AS,256:512 First Replicate,52.36706543,-129.7780762
626,16,5,4.911769867,17.05742264,147,88.4,Anc-AS,256:512 First Replicate,25.86589813,-123.491272
627,1,3,2.692716837,17.59938622,148,88.4,Anc-AS,256:512 First Replicate,54.03293991,-130.3464355
628,7,3,3.189965963,17.3524456,149,88.4,Anc-AS,256:512 First Replicate,52.49916077,-127.8339157
629,28,3,2.852368116,17.57881165,150,88.4,Anc-AS,256:512 First Replicate,49.81805801,-131.8898773
630,21,3,1.281267524,17.80123711,151,88.2,Anc-AS,256:512 First Replicate,49.39310837,-131.9510803
631,14,3,3.596732616,17.19792175,152,88.2,Anc-AS,256:512 First Replicate,52.91809845,-129.1490479
632,29,3,3.544762373,17.77186584,153,88.2,Anc-AS,256:512 First Replicate,48.97318649,-132.4380035
633,4,3,14.14063835,14.1915617,154,88.2,Anc-AS,256:512 First Replicate,27.22063255,-128.8582916
634,22,3,7.75216198,15.95497513,155,88.1,Anc-AS,256:512 First Replicate,27.20308304,-127.7226105
635,24,3,6.545251369,16.46844864,156,88,Anc-AS,256:512 First Replicate,51.58071899,-125.9640045
636,16,3,10.2997303,14.34218407,157,87.9,Anc-AS,256:512 First Replicate,20.17901421,-126.0188217
637,17,3,2.964492083,17.37529945,158,87,Anc-AS,256:512 First Replicate,25.19989395,-129.5371399
638,20,3,10.11850452,12.96985054,159,87,Anc-AS,256:512 First Replicate,19.32307434,-143.0659943
639,6,3,2.473311186,17.34377289,160,87,Anc-AS,256:512 First Replicate,17.54519272,-135.7354431
640,57,4,0,18.2138176,1,92.2,Anc-AS,256:512 Second Replicate,59.44695282,-129.070694
641,33,4,0.559615314,18.15058517,2,92.1,Anc-AS,256:512 Second Replicate,59.85707855,-131.2918701
642,60,4,0.534137607,18.17844772,3,92,Anc-AS,256:512 Second Replicate,60.49740219,-128.6394196
643,37,2,0.463421792,18.21834183,4,91.8,Anc-AS,256:512 Second Replicate,62.19322205,-129.6990967
644,52,4,0.530227363,18.11122131,5,91.7,Anc-AS,256:512 Second Replicate,59.79282761,-127.7985229
645,37,4,0.554834664,18.15103722,6,91.6,Anc-AS,256:512 Second Replicate,60.57264328,-128.6398163
646,44,4,0.588007629,18.10039711,7,91.6,Anc-AS,256:512 Second Replicate,61.31493759,-127.8660202
647,34,2,0.488934845,18.18808937,8,91.6,Anc-AS,256:512 Second Replicate,58.49740601,-131.4818573
648,44,2,0.521926761,18.14356041,9,91.6,Anc-AS,256:512 Second Replicate,60.34010315,-129.7498322
649,40,2,0.490771085,18.15195274,10,91.6,Anc-AS,256:512 Second Replicate,58.92189789,-128.2345886
650,53,2,0.41385895,18.12802505,11,91.5,Anc-AS,256:512 Second Replicate,61.01540375,-130.3438568
651,33,2,0.407371223,18.18037987,12,91.4,Anc-AS,256:512 Second Replicate,57.46141815,-133.7781372
652,41,4,0.610985994,18.1407547,13,91.4,Anc-AS,256:512 Second Replicate,59.34095764,-127.7072601
653,34,4,0.642535567,18.17204285,14,91.3,Anc-AS,256:512 Second Replicate,59.21429825,-128.6464996
654,41,2,0.506015778,18.24255753,15,91.3,Anc-AS,256:512 Second Replicate,56.66871643,-130.4385071
655,40,4,0.569476843,18.14023781,16,91.3,Anc-AS,256:512 Second Replicate,58.9590683,-126.629509
656,60,2,0.475613058,18.21644211,17,91.3,Anc-AS,256:512 Second Replicate,59.61460114,-130.5715027
657,32,4,0.63531667,18.08481407,18,91.3,Anc-AS,256:512 Second Replicate,58.42200089,-126.5911331
658,47,4,0.731801033,18.02652359,19,91.2,Anc-AS,256:512 Second Replicate,58.8348732,-126.3603973
659,59,4,0.657395959,18.05986977,20,91.2,Anc-AS,256:512 Second Replicate,60.62871933,-128.6773987
660,56,4,0.723307073,18.12951088,21,91.2,Anc-AS,256:512 Second Replicate,60.19068527,-128.8716125
661,36,2,0.492566139,18.25174141,22,91.2,Anc-AS,256:512 Second Replicate,60.73394775,-128.5466003
662,46,4,0.584672451,18.0715313,23,91.1,Anc-AS,256:512 Second Replicate,59.72300339,-129.0399323
663,46,2,0.507181108,18.15527534,24,91.1,Anc-AS,256:512 Second Replicate,55.53862762,-132.2358398
664,55,4,0.672155678,18.03987503,25,91.1,Anc-AS,256:512 Second Replicate,58.39369202,-128.0697174
665,34,1,0.579035044,18.17373657,26,91,Anc-AS,256:512 Second Replicate,58.40317154,-130.8346252
666,50,2,0.544103026,18.15166473,27,91,Anc-AS,256:512 Second Replicate,59.20090485,-130.2767181
667,63,2,0.515812457,18.24513626,28,91,Anc-AS,256:512 Second Replicate,56.62164688,-129.5256805
668,54,4,0.726265609,18.06409264,29,91,Anc-AS,256:512 Second Replicate,59.77176285,-129.5570374
669,57,2,0.272169769,18.19804001,30,91,Anc-AS,256:512 Second Replicate,57.02204132,-130.4644318
670,38,4,0.615625143,18.0881176,31,90.9,Anc-AS,256:512 Second Replicate,56.1935997,-128.0391846
671,42,2,0.56475991,18.14626694,32,90.9,Anc-AS,256:512 Second Replicate,60.84853745,-127.9485168
672,54,2,0.507417977,18.11839485,33,90.9,Anc-AS,256:512 Second Replicate,58.41437912,-129.86586
673,61,4,0.7041713,18.06950569,34,90.9,Anc-AS,256:512 Second Replicate,59.38880157,-127.7516403
674,53,4,0.630839109,18.06853485,35,90.8,Anc-AS,256:512 Second Replicate,59.29623795,-129.7310486
675,62,4,0.64855969,18.04688644,36,90.8,Anc-AS,256:512 Second Replicate,61.18474579,-124.5176392
676,62,2,0.500285029,18.2166748,37,90.8,Anc-AS,256:512 Second Replicate,58.06960678,-130.157959
677,50,4,0.693331122,18.09664154,38,90.8,Anc-AS,256:512 Second Replicate,60.45170975,-128.5996094
678,39,4,0.652829885,18.08138275,39,90.6,Anc-AS,256:512 Second Replicate,58.96580887,-127.8367538
679,44,1,0.660061181,18.08148193,40,90.6,Anc-AS,256:512 Second Replicate,57.74334717,-130.6208191
680,39,2,0.503528118,18.16233444,41,90.6,Anc-AS,256:512 Second Replicate,57.90805054,-131.0883484
681,43,4,0.77535367,18.03360748,42,90.6,Anc-AS,256:512 Second Replicate,58.20863342,-130.5247498
682,57,1,0.583517611,18.12022209,43,90.6,Anc-AS,256:512 Second Replicate,55.41716766,-133.0600128
683,58,2,0.484425604,18.22120094,44,90.6,Anc-AS,256:512 Second Replicate,58.09275436,-128.2299957
684,34,5,0.77323854,18.05125999,45,90.6,Anc-AS,256:512 Second Replicate,32.26827621,-126.9520874
685,52,5,0.804852605,18.15994835,46,90.6,Anc-AS,256:512 Second Replicate,31.90552711,-128.6062927
686,56,2,0.539841235,18.30917549,47,90.5,Anc-AS,256:512 Second Replicate,56.56729507,-132.8503723
687,53,5,0.654373229,18.1006794,48,90.4,Anc-AS,256:512 Second Replicate,32.27574539,-127.6467438
688,49,2,0.632596374,18.12205887,49,90.4,Anc-AS,256:512 Second Replicate,57.14832687,-131.0395813
689,37,1,0.605478764,18.06022835,50,90.3,Anc-AS,256:512 Second Replicate,60.08256531,-130.4946442
690,57,3,0.52831912,17.94246101,51,90.2,Anc-AS,256:512 Second Replicate,55.08935928,-129.9928589
691,40,1,0.638233721,18.02050972,52,90.2,Anc-AS,256:512 Second Replicate,56.47270203,-129.2974243
692,57,5,0.690839529,18.10710526,53,90.2,Anc-AS,256:512 Second Replicate,31.1140461,-128.8292999
693,35,5,3.662454844,17.1496582,54,90.2,Anc-AS,256:512 Second Replicate,32.5635376,-126.9927063
694,51,2,0.592832744,18.14092445,55,90.2,Anc-AS,256:512 Second Replicate,58.40652466,-129.7806091
695,59,2,1.362059355,18.05290031,56,90.1,Anc-AS,256:512 Second Replicate,59.61340714,-127.112442
696,61,2,0.621507525,18.18032074,57,90.1,Anc-AS,256:512 Second Replicate,57.76394272,-131.9163361
697,33,1,0.5878793,18.09644699,58,90.1,Anc-AS,256:512 Second Replicate,55.16136932,-133.3247375
698,35,4,3.161617994,17.68190002,59,90.1,Anc-AS,256:512 Second Replicate,58.74929047,-128.667511
699,41,1,0.683372378,18.06915283,60,90.1,Anc-AS,256:512 Second Replicate,54.68660736,-130.0246429
700,51,4,2.910151243,17.93494606,61,90,Anc-AS,256:512 Second Replicate,58.17241287,-128.6513977
701,33,3,0.81204164,17.80708694,62,90,Anc-AS,256:512 Second Replicate,53.96170044,-130.4468689
702,52,2,0.924883425,18.01856613,63,90,Anc-AS,256:512 Second Replicate,58.43803406,-129.3160858
703,48,2,0.731098533,18.12664795,64,89.9,Anc-AS,256:512 Second Replicate,55.33662796,-130.1996002
704,53,3,0.781876862,17.8178978,65,89.9,Anc-AS,256:512 Second Replicate,55.92002106,-130.4129181
705,47,2,0.706047952,18.10122871,66,89.9,Anc-AS,256:512 Second Replicate,56.83679581,-129.6345367
706,60,1,0.734714329,18.0272007,67,89.9,Anc-AS,256:512 Second Replicate,57.10678101,-130.8337555
707,56,1,0.593051195,18.09932518,68,89.9,Anc-AS,256:512 Second Replicate,55.05268478,-132.6806793
708,50,1,0.66971755,18.0664444,69,89.9,Anc-AS,256:512 Second Replicate,56.8935051,-129.3170624
709,63,1,0.661108077,18.03900337,70,89.8,Anc-AS,256:512 Second Replicate,54.71804047,-129.9237671
710,63,4,1.279896736,17.87795639,71,89.8,Anc-AS,256:512 Second Replicate,58.23374939,-127.8340149
711,38,2,0.500986755,18.0947094,72,89.8,Anc-AS,256:512 Second Replicate,54.54787827,-132.9764709
712,39,1,0.678456664,17.96218681,73,89.8,Anc-AS,256:512 Second Replicate,57.41315079,-128.567627
713,54,1,1.490587473,17.98589516,74,89.8,Anc-AS,256:512 Second Replicate,55.11352539,-130.6561432
714,53,1,0.549971461,18.04994965,75,89.8,Anc-AS,256:512 Second Replicate,56.83473206,-132.0829315
715,32,2,1.187254548,18.14307594,76,89.8,Anc-AS,256:512 Second Replicate,55.57618713,-130.7286987
716,41,5,2.431339979,17.99007225,77,89.7,Anc-AS,256:512 Second Replicate,32.42371368,-129.2112274
717,48,4,1.28355062,17.83439064,78,89.7,Anc-AS,256:512 Second Replicate,57.52430344,-128.7208557
718,58,1,0.627079964,18.11449432,79,89.7,Anc-AS,256:512 Second Replicate,57.59263229,-126.664711
719,51,1,0.688167214,18.01040459,80,89.6,Anc-AS,256:512 Second Replicate,55.25987244,-132.2028961
720,55,2,0.665279329,18.07096481,81,89.6,Anc-AS,256:512 Second Replicate,57.12109756,-132.1897888
721,45,4,4.196808815,16.95702553,82,89.6,Anc-AS,256:512 Second Replicate,57.84730911,-128.2106781
722,34,3,0.896965563,17.86192703,83,89.6,Anc-AS,256:512 Second Replicate,54.82269669,-127.8289337
723,39,5,0.831374168,18.04934502,84,89.6,Anc-AS,256:512 Second Replicate,32.85184479,-129.5187683
724,35,3,1.081775546,17.79306602,85,89.6,Anc-AS,256:512 Second Replicate,53.97503662,-130.1283569
725,37,5,3.447376251,17.73017883,86,89.5,Anc-AS,256:512 Second Replicate,29.93598175,-127.9264069
726,32,5,3.730529308,17.32036018,87,89.5,Anc-AS,256:512 Second Replicate,49.29424667,-128.0695038
727,58,4,3.871707678,17.52764702,88,89.5,Anc-AS,256:512 Second Replicate,56.5810585,-125.7938614
728,60,5,4.594385147,16.80015755,89,89.5,Anc-AS,256:512 Second Replicate,28.91719818,-128.4012604
729,45,1,1.004124284,17.93716049,90,89.4,Anc-AS,256:512 Second Replicate,55.89746475,-130.5211029
730,35,1,2.730359554,17.67632294,91,89.4,Anc-AS,256:512 Second Replicate,55.95571136,-130.1524048
731,44,5,4.682677746,16.76731682,92,89.4,Anc-AS,256:512 Second Replicate,28.63015747,-128.047287
732,59,1,1.262285948,17.94666862,93,89.4,Anc-AS,256:512 Second Replicate,57.52695465,-127.8360748
733,49,5,2.547743559,17.8723526,94,89.4,Anc-AS,256:512 Second Replicate,50.16099167,-128.7031097
734,48,1,1.674207926,18.01271629,95,89.4,Anc-AS,256:512 Second Replicate,54.08055496,-129.3968353
735,55,5,2.295480013,18.4437027,96,89.4,Anc-AS,256:512 Second Replicate,29.22013283,-127.3106308
736,35,2,3.395988941,17.53532028,97,89.3,Anc-AS,256:512 Second Replicate,56.19870758,-130.8830566
737,49,4,1.709128737,17.98017883,98,89.3,Anc-AS,256:512 Second Replicate,56.78133392,-127.6620026
738,52,1,1.612146378,17.96172333,99,89.3,Anc-AS,256:512 Second Replicate,58.33093643,-130.0219879
739,36,4,2.199234247,18.11390495,100,89.3,Anc-AS,256:512 Second Replicate,58.65149689,-124.647644
740,42,5,1.481632829,17.93490028,101,89.3,Anc-AS,256:512 Second Replicate,32.23642731,-126.277832
741,38,1,0.809154272,17.96577263,102,89.3,Anc-AS,256:512 Second Replicate,55.08930969,-128.552124
742,39,3,0.932041049,17.80071449,103,89.2,Anc-AS,256:512 Second Replicate,55.89604187,-129.2227173
743,48,5,4.77840519,16.80405426,104,89.2,Anc-AS,256:512 Second Replicate,29.98286057,-126.3402252
744,47,1,1.020800829,17.84784698,105,89.2,Anc-AS,256:512 Second Replicate,55.47415543,-126.8878784
745,59,3,1.209363103,17.72047234,106,89.2,Anc-AS,256:512 Second Replicate,56.42097473,-128.7254639
746,62,5,3.212051392,17.8497982,107,89.2,Anc-AS,256:512 Second Replicate,31.76817894,-124.9511642
747,33,5,4.004899979,16.91275787,108,89.2,Anc-AS,256:512 Second Replicate,28.2343483,-130.4679565
748,56,5,1.74984026,18.17041206,109,89.2,Anc-AS,256:512 Second Replicate,30.81729507,-129.6620178
749,43,2,3.694210768,17.46357918,110,89.1,Anc-AS,256:512 Second Replicate,57.78350449,-130.9241638
750,61,5,2.911920309,17.73827934,111,89.1,Anc-AS,256:512 Second Replicate,32.04258728,-127.4540634
751,38,5,1.194161057,17.86519814,112,89.1,Anc-AS,256:512 Second Replicate,28.89819527,-128.092865
752,44,3,1.274181962,17.73154831,113,89.1,Anc-AS,256:512 Second Replicate,53.68897629,-129.8063202
753,56,3,1.137212157,17.87439537,114,89.1,Anc-AS,256:512 Second Replicate,54.01515579,-130.9256744
754,55,1,2.239787817,17.94167709,115,89.1,Anc-AS,256:512 Second Replicate,58.17653275,-131.6597137
755,51,5,4.736138344,16.95824814,116,89,Anc-AS,256:512 Second Replicate,27.50534248,-126.3310699
756,42,1,1.538664341,18.01959419,117,89,Anc-AS,256:512 Second Replicate,57.34221268,-129.2608337
757,46,1,0.655532777,17.95424652,118,89,Anc-AS,256:512 Second Replicate,55.44587326,-131.6598358
758,46,5,3.862621307,17.37750244,119,89,Anc-AS,256:512 Second Replicate,27.35845375,-129.9096375
759,59,5,3.328483343,17.78032494,120,89,Anc-AS,256:512 Second Replicate,31.48686218,-126.1040649
760,43,5,3.204061747,17.75707054,121,89,Anc-AS,256:512 Second Replicate,28.51147461,-129.529892
761,47,5,2.931270123,17.66189384,122,88.9,Anc-AS,256:512 Second Replicate,26.65966415,-126.8762283
762,32,1,1.51603508,17.88891983,123,88.9,Anc-AS,256:512 Second Replicate,55.61264801,-128.7118988
763,40,3,1.193678617,17.69365883,124,88.9,Anc-AS,256:512 Second Replicate,53.25930786,-129.9317474
764,47,3,1.198152304,17.71814537,125,88.9,Anc-AS,256:512 Second Replicate,51.02068329,-128.2435608
765,45,5,4.734020233,16.80298424,126,88.9,Anc-AS,256:512 Second Replicate,26.7684288,-129.1288452
766,46,3,1.485841393,17.70620537,127,88.9,Anc-AS,256:512 Second Replicate,51.23480988,-131.689209
767,45,2,3.615036964,17.5309391,128,88.8,Anc-AS,256:512 Second Replicate,55.62690353,-131.2306824
768,61,1,0.845312417,17.9483757,129,88.8,Anc-AS,256:512 Second Replicate,56.03775406,-132.1275177
769,54,5,4.093855858,17.16969872,130,88.8,Anc-AS,256:512 Second Replicate,27.92144203,-129.1430817
770,50,3,1.17374754,17.75339699,131,88.8,Anc-AS,256:512 Second Replicate,52.98648834,-130.0930634
771,49,1,0.83840245,17.93128395,132,88.8,Anc-AS,256:512 Second Replicate,55.98708725,-127.8412094
772,32,3,2.826902628,17.83302498,133,88.8,Anc-AS,256:512 Second Replicate,51.65271378,-129.8557281
773,61,3,3.339117289,17.66343498,134,88.8,Anc-AS,256:512 Second Replicate,52.6588707,-129.9288483
774,36,1,2.046502113,18.00194931,135,88.8,Anc-AS,256:512 Second Replicate,57.45830917,-128.3112793
775,40,5,3.796858788,17.14533234,136,88.8,Anc-AS,256:512 Second Replicate,31.81795502,-125.711937
776,50,5,3.972100735,17.12906837,137,88.8,Anc-AS,256:512 Second Replicate,29.4871006,-127.8636169
777,36,5,3.49587822,17.51255989,138,88.7,Anc-AS,256:512 Second Replicate,30.7301178,-125.5869217
778,58,5,4.055109501,17.72267532,139,88.7,Anc-AS,256:512 Second Replicate,29.34325409,-125.6184998
779,63,5,4.344831944,17.39847755,140,88.6,Anc-AS,256:512 Second Replicate,28.71006584,-127.4669724
780,60,3,6.15340519,15.95088959,141,88.6,Anc-AS,256:512 Second Replicate,25.50597572,-128.8366852
781,42,4,1.212135792,17.72338676,142,88.6,Anc-AS,256:512 Second Replicate,40.93208694,-129.7388763
782,51,3,5.805286407,16.07785606,143,88.5,Anc-AS,256:512 Second Replicate,50.61891174,-129.686615
783,58,3,3.494323969,17.7709465,144,88.4,Anc-AS,256:512 Second Replicate,53.06501007,-128.9088898
784,42,3,3.874282598,17.18494034,145,88.4,Anc-AS,256:512 Second Replicate,54.49119949,-124.9543457
785,37,3,3.164885759,17.62837029,146,88.4,Anc-AS,256:512 Second Replicate,54.80359268,-128.6690674
786,43,1,2.334809303,18.06864738,147,88.4,Anc-AS,256:512 Second Replicate,55.8569603,-130.5927734
787,48,3,7.253127575,15.60389519,148,88.2,Anc-AS,256:512 Second Replicate,26.81797028,-130.0334473
788,43,3,3.941854,17.38349152,149,88.2,Anc-AS,256:512 Second Replicate,50.30814362,-131.8149261
789,45,3,6.376102448,15.70249653,150,88,Anc-AS,256:512 Second Replicate,26.81495476,-128.3483124
790,54,3,10.8236618,12.92886734,151,88,Anc-AS,256:512 Second Replicate,18.71906281,-138.7453156
791,38,3,3.500569105,17.11437416,152,87.9,Anc-AS,256:512 Second Replicate,45.87832642,-127.9655609
792,36,3,5.341992378,16.88359833,153,87.9,Anc-AS,256:512 Second Replicate,50.4668045,-125.5229645
793,62,1,1.001859903,17.78126717,154,87.9,Anc-AS,256:512 Second Replicate,57.64888,-127.7419662
794,62,3,2.524493694,17.79464912,155,87.9,Anc-AS,256:512 Second Replicate,53.64900208,-124.421936
